id,depth_pos,depth_m,depth_cm,Label,Def1,season,year,site,depth,core,mag.vec,duration
783,501,-0.02,2,Exclude,NA,summer,1,TOOL,501,4,0.1,24
784,501,-0.02,2,Exclude,NA,summer,1,TOOL,501,5,0.1,24
785,502,-0.06,6,Exclude,NA,summer,1,TOOL,502,1,0.1,24
786,502,-0.06,6,Exclude,NA,summer,1,TOOL,502,2,0.1,24
787,502,-0.06,6,Exclude,NA,summer,1,TOOL,502,3,0.1,24
788,502,-0.06,6,Exclude,NA,summer,1,TOOL,502,4,0.1,24
789,502,-0.06,6,Exclude,NA,summer,1,TOOL,502,5,0.1,24
790,503,-0.16,16,Exclude,NA,summer,1,TOOL,503,1,0.1,24
791,503,-0.16,16,Exclude,NA,summer,1,TOOL,503,2,0.1,24
792,503,-0.16,16,Exclude,NA,summer,1,TOOL,503,3,0.1,24
793,503,-0.16,16,Exclude,NA,summer,1,TOOL,503,4,0.1,24
794,504,-0.26,26,Exclude,NA,summer,1,TOOL,504,2,0.1,24
795,504,-0.26,26,Exclude,NA,summer,1,TOOL,504,3,0.1,24
796,504,-0.26,26,Exclude,NA,summer,1,TOOL,504,4,0.1,24
797,505,-0.36,36,Exclude,NA,summer,1,TOOL,505,2,0.1,24
798,505,-0.36,36,Exclude,NA,summer,1,TOOL,505,3,0.1,24
799,505,-0.36,36,Exclude,NA,summer,1,TOOL,505,4,0.1,24
800,506,-0.46,46,Exclude,NA,summer,1,TOOL,506,2,0.1,24
801,506,-0.46,46,Exclude,NA,summer,1,TOOL,506,3,0.1,24
802,506,-0.46,46,Exclude,NA,summer,1,TOOL,506,4,0.1,24
803,507,-0.56,56,Exclude,NA,summer,1,TOOL,507,2,0.1,24
804,507,-0.56,56,Exclude,NA,summer,1,TOOL,507,3,0.1,24
805,507,-0.56,56,Exclude,NA,summer,1,TOOL,507,4,0.1,24
809,501,-0.02,2,Exclude,NA,summer,2,BARR,501,4,0.1,24
816,503,-0.16,16,Exclude,NA,summer,2,BARR,503,1,0.1,24
817,503,-0.16,16,Exclude,NA,summer,2,BARR,503,2,0.1,24
822,504,-0.26,26,Exclude,NA,summer,2,BARR,504,2,0.1,24
827,505,-0.36,36,Exclude,NA,summer,2,BARR,505,2,0.1,24
835,506,-0.56,56,Exclude,NA,summer,2,BARR,506,5,0.1,24
838,507,-0.85,85,Exclude,NA,summer,2,BARR,507,3,0.1,24
843,508,-1.35,135,Exclude,NA,summer,2,BARR,508,3,0.1,24
848,509,-1.75,175,Exclude,NA,summer,2,BARR,509,3,0.1,24
854,501,-0.02,2,Exclude,NA,summer,2,BONA,501,4,0.1,24
859,502,-0.06,6,Exclude,NA,summer,2,BONA,502,4,0.1,24
864,503,-0.16,16,Exclude,NA,summer,2,BONA,503,4,0.1,24
869,504,-0.26,26,Exclude,NA,summer,2,BONA,504,4,0.1,24
870,504,-0.27,27,Exclude,NA,summer,2,BONA,504,5,0.1,24
874,505,-0.46,46,Exclude,NA,summer,2,BONA,505,4,0.1,24
879,506,-0.76,76,Exclude,NA,summer,2,BONA,506,4,0.1,24
898,501,-0.02,2,Exclude,NA,summer,2,HEAL,501,3,0.1,24
902,502,-0.06,6,Exclude,NA,summer,2,HEAL,502,2,0.1,24
917,505,-0.36,36,Exclude,NA,summer,2,HEAL,505,2,0.1,24
924,506,-0.46,46,Exclude,NA,summer,2,HEAL,506,4,0.1,24
926,507,-0.67,67,Exclude,NA,summer,2,HEAL,507,1,0.1,24
942,501,-0.02,2,Exclude,NA,summer,2,TOOL,501,2,0.1,24
943,501,-0.02,2,Exclude,NA,summer,2,TOOL,501,3,0.1,24
947,502,-0.06,6,Exclude,NA,summer,2,TOOL,502,2,0.1,24
948,502,-0.06,6,Exclude,NA,summer,2,TOOL,502,3,0.1,24
949,502,-0.06,6,Exclude,NA,summer,2,TOOL,502,4,0.1,24
952,503,-0.16,16,Exclude,NA,summer,2,TOOL,503,2,0.1,24
953,503,-0.16,16,Exclude,NA,summer,2,TOOL,503,3,0.1,24
955,504,-0.26,26,Exclude,NA,summer,2,TOOL,504,2,0.1,24
956,504,-0.26,26,Exclude,NA,summer,2,TOOL,504,3,0.1,24
958,505,-0.36,36,Exclude,NA,summer,2,TOOL,505,2,0.1,24
959,505,-0.36,36,Exclude,NA,summer,2,TOOL,505,3,0.1,24
961,506,-0.46,46,Exclude,NA,summer,2,TOOL,506,2,0.1,24
962,506,-0.46,46,Exclude,NA,summer,2,TOOL,506,3,0.1,24
965,507,-0.56,56,Exclude,NA,summer,2,TOOL,507,3,0.1,24
966,507,-0.56,56,Exclude,NA,summer,2,TOOL,507,4,0.1,24
970,501,-0.02,2,Exclude,NA,fall,1,BARR,501,4,0.1,24
977,503,-0.16,16,Exclude,NA,fall,1,BARR,503,1,0.1,24
978,503,-0.16,16,Exclude,NA,fall,1,BARR,503,2,0.1,24
983,504,-0.26,26,Exclude,NA,fall,1,BARR,504,2,0.1,24
988,505,-0.36,36,Exclude,NA,fall,1,BARR,505,2,0.1,24
996,506,-0.56,56,Exclude,NA,fall,1,BARR,506,5,0.1,24
1031,504,-0.27,27,Exclude,NA,fall,1,BONA,504,5,0.1,24
1059,501,-0.02,2,Exclude,NA,fall,1,HEAL,501,3,0.1,24
1063,502,-0.06,6,Exclude,NA,fall,1,HEAL,502,2,0.1,24
1078,505,-0.36,36,Exclude,NA,fall,1,HEAL,505,2,0.1,24
1085,506,-0.46,46,Exclude,NA,fall,1,HEAL,506,4,0.1,24
1087,507,-0.67,67,Exclude,NA,fall,1,HEAL,507,1,0.1,24
1106,501,-0.02,2,Exclude,NA,fall,1,TOOL,501,5,0.1,24
1111,502,-0.06,6,Exclude,NA,fall,1,TOOL,502,5,0.1,24
1122,506,-0.46,46,Exclude,NA,fall,1,TOOL,506,2,0.1,24
1131,501,-0.02,2,Exclude,NA,fall,2,BARR,501,4,0.1,24
1138,503,-0.16,16,Exclude,NA,fall,2,BARR,503,1,0.1,24
1139,503,-0.16,16,Exclude,NA,fall,2,BARR,503,2,0.1,24
1140,503,-0.15,15,Exclude,NA,fall,2,BARR,503,3,0.1,24
1143,504,-0.26,26,Exclude,NA,fall,2,BARR,504,1,0.1,24
1144,504,-0.26,26,Exclude,NA,fall,2,BARR,504,2,0.1,24
1145,504,-0.25,25,Exclude,NA,fall,2,BARR,504,3,0.1,24
1149,505,-0.36,36,Exclude,NA,fall,2,BARR,505,2,0.1,24
1154,506,-0.56,56,Exclude,NA,fall,2,BARR,506,2,0.1,24
1157,506,-0.56,56,Exclude,NA,fall,2,BARR,506,5,0.1,24
1159,507,-0.86,86,Exclude,NA,fall,2,BARR,507,2,0.1,24
1161,507,-0.86,86,Exclude,NA,fall,2,BARR,507,4,0.1,24
1166,508,-1.36,136,Exclude,NA,fall,2,BARR,508,4,0.1,24
1171,509,-1.96,196,Exclude,NA,fall,2,BARR,509,4,0.1,24
1192,504,-0.27,27,Exclude,NA,fall,2,BONA,504,5,0.1,24
1194,505,-0.45,45,Exclude,NA,fall,2,BONA,505,2,0.1,24
1197,505,-0.47,47,Exclude,NA,fall,2,BONA,505,5,0.1,24
1199,506,-0.75,75,Exclude,NA,fall,2,BONA,506,2,0.1,24
1202,506,-0.77,77,Exclude,NA,fall,2,BONA,506,5,0.1,24
1204,507,-1.05,105,Exclude,NA,fall,2,BONA,507,2,0.1,24
1219,501,-0.02,2,Exclude,NA,fall,2,HEAL,501,2,0.1,24
1220,501,-0.02,2,Exclude,NA,fall,2,HEAL,501,3,0.1,24
1224,502,-0.06,6,Exclude,NA,fall,2,HEAL,502,2,0.1,24
1229,503,-0.16,16,Exclude,NA,fall,2,HEAL,503,2,0.1,24
1234,504,-0.26,26,Exclude,NA,fall,2,HEAL,504,2,0.1,24
1239,505,-0.36,36,Exclude,NA,fall,2,HEAL,505,2,0.1,24
1244,506,-0.46,46,Exclude,NA,fall,2,HEAL,506,2,0.1,24
1246,506,-0.46,46,Exclude,NA,fall,2,HEAL,506,4,0.1,24
1248,507,-0.67,67,Exclude,NA,fall,2,HEAL,507,1,0.1,24
1249,507,-0.66,66,Exclude,NA,fall,2,HEAL,507,2,0.1,24
1253,508,-0.97,97,Exclude,NA,fall,2,HEAL,508,1,0.1,24
1254,508,-0.96,96,Exclude,NA,fall,2,HEAL,508,2,0.1,24
1259,509,-1.36,136,Exclude,NA,fall,2,HEAL,509,2,0.1,24
1271,502,-0.06,6,Exclude,NA,fall,2,TOOL,502,4,0.1,24
1278,504,-0.26,26,Exclude,NA,fall,2,TOOL,504,3,0.1,24
1289,501,-0.02,2,Exclude,NA,winter,1,BARR,501,1,0.1,24
1290,501,-0.02,2,Exclude,NA,winter,1,BARR,501,2,0.1,24
1291,501,-0.01,1,Exclude,NA,winter,1,BARR,501,3,0.1,24
1292,501,-0.02,2,Exclude,NA,winter,1,BARR,501,4,0.1,24
1293,501,-0.02,2,Exclude,NA,winter,1,BARR,501,5,0.1,24
1294,502,-0.06,6,Exclude,NA,winter,1,BARR,502,1,0.1,24
1295,502,-0.06,6,Exclude,NA,winter,1,BARR,502,2,0.1,24
1296,502,-0.05,5,Exclude,NA,winter,1,BARR,502,3,0.1,24
1297,502,-0.06,6,Exclude,NA,winter,1,BARR,502,4,0.1,24
1298,502,-0.06,6,Exclude,NA,winter,1,BARR,502,5,0.1,24
1299,503,-0.16,16,Exclude,NA,winter,1,BARR,503,1,0.1,24
1300,503,-0.16,16,Exclude,NA,winter,1,BARR,503,2,0.1,24
1301,503,-0.15,15,Exclude,NA,winter,1,BARR,503,3,0.1,24
1302,503,-0.16,16,Exclude,NA,winter,1,BARR,503,4,0.1,24
1303,503,-0.16,16,Exclude,NA,winter,1,BARR,503,5,0.1,24
1304,504,-0.26,26,Exclude,NA,winter,1,BARR,504,1,0.1,24
1305,504,-0.26,26,Exclude,NA,winter,1,BARR,504,2,0.1,24
1306,504,-0.25,25,Exclude,NA,winter,1,BARR,504,3,0.1,24
1307,504,-0.26,26,Exclude,NA,winter,1,BARR,504,4,0.1,24
1308,504,-0.26,26,Exclude,NA,winter,1,BARR,504,5,0.1,24
1309,505,-0.36,36,Exclude,NA,winter,1,BARR,505,1,0.1,24
1310,505,-0.36,36,Exclude,NA,winter,1,BARR,505,2,0.1,24
1311,505,-0.35,35,Exclude,NA,winter,1,BARR,505,3,0.1,24
1312,505,-0.36,36,Exclude,NA,winter,1,BARR,505,4,0.1,24
1313,505,-0.36,36,Exclude,NA,winter,1,BARR,505,5,0.1,24
1314,506,-0.56,56,Exclude,NA,winter,1,BARR,506,1,0.1,24
1315,506,-0.56,56,Exclude,NA,winter,1,BARR,506,2,0.1,24
1316,506,-0.55,55,Exclude,NA,winter,1,BARR,506,3,0.1,24
1317,506,-0.56,56,Exclude,NA,winter,1,BARR,506,4,0.1,24
1318,506,-0.56,56,Exclude,NA,winter,1,BARR,506,5,0.1,24
1319,507,-0.86,86,Exclude,NA,winter,1,BARR,507,1,0.1,24
1320,507,-0.86,86,Exclude,NA,winter,1,BARR,507,2,0.1,24
1321,507,-0.85,85,Exclude,NA,winter,1,BARR,507,3,0.1,24
1322,507,-0.86,86,Exclude,NA,winter,1,BARR,507,4,0.1,24
1323,507,-0.86,86,Exclude,NA,winter,1,BARR,507,5,0.1,24
1324,508,-1.36,136,Exclude,NA,winter,1,BARR,508,1,0.1,24
1325,508,-1.36,136,Exclude,NA,winter,1,BARR,508,2,0.1,24
1326,508,-1.35,135,Exclude,NA,winter,1,BARR,508,3,0.1,24
1327,508,-1.36,136,Exclude,NA,winter,1,BARR,508,4,0.1,24
1328,508,-1.36,136,Exclude,NA,winter,1,BARR,508,5,0.1,24
1329,509,-1.76,176,Exclude,NA,winter,1,BARR,509,1,0.1,24
1330,509,-2.26,226,Exclude,NA,winter,1,BARR,509,2,0.1,24
1331,509,-1.75,175,Exclude,NA,winter,1,BARR,509,3,0.1,24
1332,509,-1.96,196,Exclude,NA,winter,1,BARR,509,4,0.1,24
1333,509,-1.86,186,Exclude,NA,winter,1,BARR,509,5,0.1,24
1379,501,-0.03,3,Exclude,NA,winter,1,HEAL,501,1,0.1,24
1385,502,-0.06,6,Exclude,NA,winter,1,HEAL,502,2,0.1,24
1400,505,-0.36,36,Exclude,NA,winter,1,HEAL,505,2,0.1,24
1407,506,-0.46,46,Exclude,NA,winter,1,HEAL,506,4,0.1,24
1425,501,-0.02,2,Exclude,NA,winter,1,TOOL,501,2,0.1,24
1430,502,-0.06,6,Exclude,NA,winter,1,TOOL,502,2,0.1,24
1435,503,-0.16,16,Exclude,NA,winter,1,TOOL,503,2,0.1,24
1438,504,-0.26,26,Exclude,NA,winter,1,TOOL,504,2,0.1,24
1441,505,-0.36,36,Exclude,NA,winter,1,TOOL,505,2,0.1,24
1444,506,-0.46,46,Exclude,NA,winter,1,TOOL,506,2,0.1,24
1447,507,-0.56,56,Exclude,NA,winter,1,TOOL,507,2,0.1,24
1450,501,-0.02,2,Exclude,NA,winter,2,BARR,501,1,0.1,24
1451,501,-0.02,2,Exclude,NA,winter,2,BARR,501,2,0.1,24
1452,501,-0.01,1,Exclude,NA,winter,2,BARR,501,3,0.1,24
1453,501,-0.02,2,Exclude,NA,winter,2,BARR,501,4,0.1,24
1454,501,-0.02,2,Exclude,NA,winter,2,BARR,501,5,0.1,24
1455,502,-0.06,6,Exclude,NA,winter,2,BARR,502,1,0.1,24
1456,502,-0.06,6,Exclude,NA,winter,2,BARR,502,2,0.1,24
1457,502,-0.05,5,Exclude,NA,winter,2,BARR,502,3,0.1,24
1458,502,-0.06,6,Exclude,NA,winter,2,BARR,502,4,0.1,24
1459,502,-0.06,6,Exclude,NA,winter,2,BARR,502,5,0.1,24
1460,503,-0.16,16,Exclude,NA,winter,2,BARR,503,1,0.1,24
1461,503,-0.16,16,Exclude,NA,winter,2,BARR,503,2,0.1,24
1462,503,-0.15,15,Exclude,NA,winter,2,BARR,503,3,0.1,24
1463,503,-0.16,16,Exclude,NA,winter,2,BARR,503,4,0.1,24
1464,503,-0.16,16,Exclude,NA,winter,2,BARR,503,5,0.1,24
1465,504,-0.26,26,Exclude,NA,winter,2,BARR,504,1,0.1,24
1466,504,-0.26,26,Exclude,NA,winter,2,BARR,504,2,0.1,24
1467,504,-0.25,25,Exclude,NA,winter,2,BARR,504,3,0.1,24
1468,504,-0.26,26,Exclude,NA,winter,2,BARR,504,4,0.1,24
1469,504,-0.26,26,Exclude,NA,winter,2,BARR,504,5,0.1,24
1470,505,-0.36,36,Exclude,NA,winter,2,BARR,505,1,0.1,24
1471,505,-0.36,36,Exclude,NA,winter,2,BARR,505,2,0.1,24
1472,505,-0.35,35,Exclude,NA,winter,2,BARR,505,3,0.1,24
1473,505,-0.36,36,Exclude,NA,winter,2,BARR,505,4,0.1,24
1474,505,-0.36,36,Exclude,NA,winter,2,BARR,505,5,0.1,24
1475,506,-0.56,56,Exclude,NA,winter,2,BARR,506,1,0.1,24
1476,506,-0.56,56,Exclude,NA,winter,2,BARR,506,2,0.1,24
1477,506,-0.55,55,Exclude,NA,winter,2,BARR,506,3,0.1,24
1478,506,-0.56,56,Exclude,NA,winter,2,BARR,506,4,0.1,24
1479,506,-0.56,56,Exclude,NA,winter,2,BARR,506,5,0.1,24
1480,507,-0.86,86,Exclude,NA,winter,2,BARR,507,1,0.1,24
1481,507,-0.86,86,Exclude,NA,winter,2,BARR,507,2,0.1,24
1482,507,-0.85,85,Exclude,NA,winter,2,BARR,507,3,0.1,24
1483,507,-0.86,86,Exclude,NA,winter,2,BARR,507,4,0.1,24
1484,507,-0.86,86,Exclude,NA,winter,2,BARR,507,5,0.1,24
1485,508,-1.36,136,Exclude,NA,winter,2,BARR,508,1,0.1,24
1486,508,-1.36,136,Exclude,NA,winter,2,BARR,508,2,0.1,24
1487,508,-1.35,135,Exclude,NA,winter,2,BARR,508,3,0.1,24
1488,508,-1.36,136,Exclude,NA,winter,2,BARR,508,4,0.1,24
1489,508,-1.36,136,Exclude,NA,winter,2,BARR,508,5,0.1,24
1490,509,-1.76,176,Exclude,NA,winter,2,BARR,509,1,0.1,24
1491,509,-2.26,226,Exclude,NA,winter,2,BARR,509,2,0.1,24
1492,509,-1.75,175,Exclude,NA,winter,2,BARR,509,3,0.1,24
1493,509,-1.96,196,Exclude,NA,winter,2,BARR,509,4,0.1,24
1494,509,-1.86,186,Exclude,NA,winter,2,BARR,509,5,0.1,24
1514,504,-0.27,27,Exclude,NA,winter,2,BONA,504,5,0.1,24
1540,501,-0.03,3,Exclude,NA,winter,2,HEAL,501,1,0.1,24
1542,501,-0.02,2,Exclude,NA,winter,2,HEAL,501,3,0.1,24
1545,502,-0.07,7,Exclude,NA,winter,2,HEAL,502,1,0.1,24
1546,502,-0.06,6,Exclude,NA,winter,2,HEAL,502,2,0.1,24
1550,503,-0.17,17,Exclude,NA,winter,2,HEAL,503,1,0.1,24
1555,504,-0.27,27,Exclude,NA,winter,2,HEAL,504,1,0.1,24
1560,505,-0.37,37,Exclude,NA,winter,2,HEAL,505,1,0.1,24
1561,505,-0.36,36,Exclude,NA,winter,2,HEAL,505,2,0.1,24
1565,506,-0.47,47,Exclude,NA,winter,2,HEAL,506,1,0.1,24
1568,506,-0.46,46,Exclude,NA,winter,2,HEAL,506,4,0.1,24
1570,507,-0.67,67,Exclude,NA,winter,2,HEAL,507,1,0.1,24
1575,508,-0.97,97,Exclude,NA,winter,2,HEAL,508,1,0.1,24
1580,509,-1.57,157,Exclude,NA,winter,2,HEAL,509,1,0.1,24
1589,501,-0.02,2,Exclude,NA,winter,2,TOOL,501,5,0.1,24
1594,502,-0.06,6,Exclude,NA,winter,2,TOOL,502,5,0.1,24
1610,507,-0.56,56,Exclude,NA,winter,2,TOOL,507,4,0.1,24
1611,501,-0.02,2,Exclude,NA,activelayer,1,BARR,501,1,0.1,1
1612,501,-0.02,2,Exclude,NA,activelayer,1,BARR,501,2,0.1,1
1613,501,-0.01,1,Exclude,NA,activelayer,1,BARR,501,3,0.1,1
1614,501,-0.02,2,Exclude,NA,activelayer,1,BARR,501,4,0.1,1
1615,501,-0.02,2,Exclude,NA,activelayer,1,BARR,501,5,0.1,1
1616,502,-0.06,6,Exclude,NA,activelayer,1,BARR,502,1,0.1,1
1617,502,-0.06,6,Exclude,NA,activelayer,1,BARR,502,2,0.1,1
1618,502,-0.05,5,Exclude,NA,activelayer,1,BARR,502,3,0.1,1
1619,502,-0.06,6,Exclude,NA,activelayer,1,BARR,502,4,0.1,1
1620,502,-0.06,6,Exclude,NA,activelayer,1,BARR,502,5,0.1,1
1621,503,-0.16,16,Exclude,NA,activelayer,1,BARR,503,1,0.1,1
1622,503,-0.16,16,Exclude,NA,activelayer,1,BARR,503,2,0.1,1
1623,503,-0.15,15,Exclude,NA,activelayer,1,BARR,503,3,0.1,1
1624,503,-0.16,16,Exclude,NA,activelayer,1,BARR,503,4,0.1,1
1625,503,-0.16,16,Exclude,NA,activelayer,1,BARR,503,5,0.1,1
1626,504,-0.26,26,Exclude,NA,activelayer,1,BARR,504,1,0.1,1
1627,504,-0.26,26,Exclude,NA,activelayer,1,BARR,504,2,0.1,1
1628,504,-0.25,25,Exclude,NA,activelayer,1,BARR,504,3,0.1,1
1629,504,-0.26,26,Exclude,NA,activelayer,1,BARR,504,4,0.1,1
1630,504,-0.26,26,Exclude,NA,activelayer,1,BARR,504,5,0.1,1
1631,505,-0.36,36,Exclude,NA,activelayer,1,BARR,505,1,0.1,1
1632,505,-0.36,36,Exclude,NA,activelayer,1,BARR,505,2,0.1,1
1633,505,-0.35,35,Exclude,NA,activelayer,1,BARR,505,3,0.1,1
1634,505,-0.36,36,Exclude,NA,activelayer,1,BARR,505,4,0.1,1
1635,505,-0.36,36,Exclude,NA,activelayer,1,BARR,505,5,0.1,1
1636,506,-0.56,56,Exclude,NA,activelayer,1,BARR,506,1,0.1,1
1637,506,-0.56,56,Exclude,NA,activelayer,1,BARR,506,2,0.1,1
1638,506,-0.55,55,Exclude,NA,activelayer,1,BARR,506,3,0.1,1
1639,506,-0.56,56,Exclude,NA,activelayer,1,BARR,506,4,0.1,1
1640,506,-0.56,56,Exclude,NA,activelayer,1,BARR,506,5,0.1,1
1641,507,-0.86,86,Exclude,NA,activelayer,1,BARR,507,1,0.1,1
1642,507,-0.86,86,Exclude,NA,activelayer,1,BARR,507,2,0.1,1
1643,507,-0.85,85,Exclude,NA,activelayer,1,BARR,507,3,0.1,1
1644,507,-0.86,86,Exclude,NA,activelayer,1,BARR,507,4,0.1,1
1645,507,-0.86,86,Exclude,NA,activelayer,1,BARR,507,5,0.1,1
1646,508,-1.36,136,Exclude,NA,activelayer,1,BARR,508,1,0.1,1
1647,508,-1.36,136,Exclude,NA,activelayer,1,BARR,508,2,0.1,1
1648,508,-1.35,135,Exclude,NA,activelayer,1,BARR,508,3,0.1,1
1649,508,-1.36,136,Exclude,NA,activelayer,1,BARR,508,4,0.1,1
1650,508,-1.36,136,Exclude,NA,activelayer,1,BARR,508,5,0.1,1
1651,509,-1.76,176,Exclude,NA,activelayer,1,BARR,509,1,0.1,1
1652,509,-2.26,226,Exclude,NA,activelayer,1,BARR,509,2,0.1,1
1653,509,-1.75,175,Exclude,NA,activelayer,1,BARR,509,3,0.1,1
1654,509,-1.96,196,Exclude,NA,activelayer,1,BARR,509,4,0.1,1
1655,509,-1.86,186,Exclude,NA,activelayer,1,BARR,509,5,0.1,1
1701,501,-0.03,3,Exclude,NA,activelayer,1,HEAL,501,1,0.1,1
1702,501,-0.02,2,Exclude,NA,activelayer,1,HEAL,501,2,0.1,1
1703,501,-0.02,2,Exclude,NA,activelayer,1,HEAL,501,3,0.1,1
1704,501,-0.02,2,Exclude,NA,activelayer,1,HEAL,501,4,0.1,1
1705,501,-0.02,2,Exclude,NA,activelayer,1,HEAL,501,5,0.1,1
1706,502,-0.07,7,Exclude,NA,activelayer,1,HEAL,502,1,0.1,1
1707,502,-0.06,6,Exclude,NA,activelayer,1,HEAL,502,2,0.1,1
1708,502,-0.06,6,Exclude,NA,activelayer,1,HEAL,502,3,0.1,1
1709,502,-0.06,6,Exclude,NA,activelayer,1,HEAL,502,4,0.1,1
1710,502,-0.06,6,Exclude,NA,activelayer,1,HEAL,502,5,0.1,1
1711,503,-0.17,17,Exclude,NA,activelayer,1,HEAL,503,1,0.1,1
1712,503,-0.16,16,Exclude,NA,activelayer,1,HEAL,503,2,0.1,1
1713,503,-0.16,16,Exclude,NA,activelayer,1,HEAL,503,3,0.1,1
1714,503,-0.16,16,Exclude,NA,activelayer,1,HEAL,503,4,0.1,1
1715,503,-0.16,16,Exclude,NA,activelayer,1,HEAL,503,5,0.1,1
1716,504,-0.27,27,Exclude,NA,activelayer,1,HEAL,504,1,0.1,1
1717,504,-0.26,26,Exclude,NA,activelayer,1,HEAL,504,2,0.1,1
1718,504,-0.26,26,Exclude,NA,activelayer,1,HEAL,504,3,0.1,1
1719,504,-0.26,26,Exclude,NA,activelayer,1,HEAL,504,4,0.1,1
1720,504,-0.26,26,Exclude,NA,activelayer,1,HEAL,504,5,0.1,1
1721,505,-0.37,37,Exclude,NA,activelayer,1,HEAL,505,1,0.1,1
1722,505,-0.36,36,Exclude,NA,activelayer,1,HEAL,505,2,0.1,1
1723,505,-0.36,36,Exclude,NA,activelayer,1,HEAL,505,3,0.1,1
1724,505,-0.36,36,Exclude,NA,activelayer,1,HEAL,505,4,0.1,1
1725,505,-0.36,36,Exclude,NA,activelayer,1,HEAL,505,5,0.1,1
1726,506,-0.47,47,Exclude,NA,activelayer,1,HEAL,506,1,0.1,1
1727,506,-0.46,46,Exclude,NA,activelayer,1,HEAL,506,2,0.1,1
1728,506,-0.46,46,Exclude,NA,activelayer,1,HEAL,506,3,0.1,1
1729,506,-0.46,46,Exclude,NA,activelayer,1,HEAL,506,4,0.1,1
1730,506,-0.46,46,Exclude,NA,activelayer,1,HEAL,506,5,0.1,1
1731,507,-0.67,67,Exclude,NA,activelayer,1,HEAL,507,1,0.1,1
1732,507,-0.66,66,Exclude,NA,activelayer,1,HEAL,507,2,0.1,1
1733,507,-0.66,66,Exclude,NA,activelayer,1,HEAL,507,3,0.1,1
1734,507,-0.66,66,Exclude,NA,activelayer,1,HEAL,507,4,0.1,1
1735,507,-0.66,66,Exclude,NA,activelayer,1,HEAL,507,5,0.1,1
1736,508,-0.97,97,Exclude,NA,activelayer,1,HEAL,508,1,0.1,1
1737,508,-0.96,96,Exclude,NA,activelayer,1,HEAL,508,2,0.1,1
1738,508,-0.96,96,Exclude,NA,activelayer,1,HEAL,508,3,0.1,1
1739,508,-0.96,96,Exclude,NA,activelayer,1,HEAL,508,4,0.1,1
1740,508,-0.96,96,Exclude,NA,activelayer,1,HEAL,508,5,0.1,1
1741,509,-1.57,157,Exclude,NA,activelayer,1,HEAL,509,1,0.1,1
1742,509,-1.36,136,Exclude,NA,activelayer,1,HEAL,509,2,0.1,1
1743,509,-1.26,126,Exclude,NA,activelayer,1,HEAL,509,3,0.1,1
1744,509,-1.66,166,Exclude,NA,activelayer,1,HEAL,509,4,0.1,1
1745,509,-1.26,126,Exclude,NA,activelayer,1,HEAL,509,5,0.1,1
1747,501,-0.02,2,Exclude,NA,activelayer,1,TOOL,501,2,0.1,1
1750,501,-0.02,2,Exclude,NA,activelayer,1,TOOL,501,5,0.1,1
1752,502,-0.06,6,Exclude,NA,activelayer,1,TOOL,502,2,0.1,1
1755,502,-0.06,6,Exclude,NA,activelayer,1,TOOL,502,5,0.1,1
1757,503,-0.16,16,Exclude,NA,activelayer,1,TOOL,503,2,0.1,1
1760,504,-0.26,26,Exclude,NA,activelayer,1,TOOL,504,2,0.1,1
1763,505,-0.36,36,Exclude,NA,activelayer,1,TOOL,505,2,0.1,1
1766,506,-0.46,46,Exclude,NA,activelayer,1,TOOL,506,2,0.1,1
1775,501,-0.02,2,Exclude,NA,activelayer,2,BARR,501,4,0.1,1
1782,503,-0.16,16,Exclude,NA,activelayer,2,BARR,503,1,0.1,1
1783,503,-0.16,16,Exclude,NA,activelayer,2,BARR,503,2,0.1,1
1788,504,-0.26,26,Exclude,NA,activelayer,2,BARR,504,2,0.1,1
1793,505,-0.36,36,Exclude,NA,activelayer,2,BARR,505,2,0.1,1
1801,506,-0.56,56,Exclude,NA,activelayer,2,BARR,506,5,0.1,1
1836,504,-0.27,27,Exclude,NA,activelayer,2,BONA,504,5,0.1,1
1864,501,-0.02,2,Exclude,NA,activelayer,2,HEAL,501,3,0.1,1
1883,505,-0.36,36,Exclude,NA,activelayer,2,HEAL,505,2,0.1,1
1890,506,-0.46,46,Exclude,NA,activelayer,2,HEAL,506,4,0.1,1
1892,507,-0.67,67,Exclude,NA,activelayer,2,HEAL,507,1,0.1,1
1897,508,-0.97,97,Exclude,NA,activelayer,2,HEAL,508,1,0.1,1
1922,504,-0.26,26,Exclude,NA,activelayer,2,TOOL,504,3,0.1,1
1933,501,-0.02,2,Exclude,NA,spring,1,BARR,501,1,0.1,1
1934,501,-0.02,2,Exclude,NA,spring,1,BARR,501,2,0.1,1
1935,501,-0.01,1,Exclude,NA,spring,1,BARR,501,3,0.1,1
1936,501,-0.02,2,Exclude,NA,spring,1,BARR,501,4,0.1,1
1937,501,-0.02,2,Exclude,NA,spring,1,BARR,501,5,0.1,1
1938,502,-0.06,6,Exclude,NA,spring,1,BARR,502,1,0.1,1
1939,502,-0.06,6,Exclude,NA,spring,1,BARR,502,2,0.1,1
1940,502,-0.05,5,Exclude,NA,spring,1,BARR,502,3,0.1,1
1941,502,-0.06,6,Exclude,NA,spring,1,BARR,502,4,0.1,1
1942,502,-0.06,6,Exclude,NA,spring,1,BARR,502,5,0.1,1
1943,503,-0.16,16,Exclude,NA,spring,1,BARR,503,1,0.1,1
